archive  size       crc          hash        
12       61         3284329383   -139344394  
12       175        2313358849   -1293306957 
12       174        1069617662   -600961010  
12       47         1908768908   136115060   
12       181        1932702095   769736523   
12       47         180386548    -58714359   
12       173        3271385499   -694236508  
12       47         2067703659   579887018   
12       153        3590637838   391184068   
12       108        3134419894   1288870522  
12       56         1953707446   774440178   
12       56         3563498386   95108397    
12       56         1097243789   106771997   
12       56         1727856416   -1678996730 
12       84         3879856697   496770      
12       62         104389397    723333660   
12       210        3358948216   -1486809780 
12       198        1223745865   -2112967251 
12       86         1504579914   1324797927  
12       58         3409250977   -1320267    
12       47         257724847    1149244800  
12       63         2376860858   312559253   
12       58         4228011320   -1447231017 
12       47         1550450437   -2055419610 
12       63         573389110    -681005676  
12       383        1533189417   1643214292  
12       532        4020581154   180928389   
12       806        1072824039   -1744650835 
12       467        4136361837   -1204888682 
12       330        207328611    947412275   
12       179        3833327916   -1119007176 
12       223        3693076381   -2043481621 
12       94         3567576785   518280511   
12       77         297434457    224411581   
12       91         420582972    292591395   
12       195        2393478625   489270853   
12       54         2619433316   -652579104  
12       57         2006513115   -1442423970 
12       159        1354832369   1083648310  
12       52         647490788    1795511634  
12       53         3062033014   -1235751186 
12       118        1143538761   -683489288  
12       109        1921798229   -824635539  
12       65         2103709539   -2136557951 
12       346        1878963761   951650605   
12       94         265975836    -959146330  
12       192        2472603651   -829236174  
12       60         574778968    1248062527  
12       91         1422743432   671086278   
12       190        3583499773   -1633144027 
12       140        3478034596   1394169008  
12       297        3890225958   676817466   
12       118        1516113230   -586693662  
12       68         206041381    -1929068672 
12       100        3148281242   238760479   
12       196        705070814    -1840508632 
12       163        1972150781   -312771672  
12       75         295820429    -1901144673 
12       75         295820429    -1901144673 
12       159        2964300220   1388485099  
12       183        2937364047   2076576893  
12       159        87157705     196301732   
12       159        3479180865   1981266694  
12       168        49389496     -2140920266 
12       172        2558477426   899836916   
12       73         1965937505   1040600662  
12       170        611126598    101909257   
12       50         3425348796   -542726539  
12       51         3937331312   -1989182414 
12       50         493440308    2004662446  
12       51         1949789458   -848815639  
12       50         209469764    1419877162  
12       51         1356994519   -1491811417 
12       81         2094067650   440497026   
12       141        1826325298   -1515155647 
12       55         3598414170   -334282028  
12       99         4135835284   1528117359  
12       95         148827366    -2072441683 
12       94         3958324518   1872179539  
12       100        2102339854   -880176555  
12       95         1188847321   -65581668   
12       95         2613223686   -1258375081 
12       72         937750431    74999665    
12       94         1341287179   1214797203  
12       126        4206161897   20615024    
12       351        3883740985   1410805133  
12       108        2139218254   -955189896  
12       109        2813282260   1807368850  
12       68         697503893    -238191486  
12       68         697503893    -238191486  
12       68         3103958018   537254737   
12       68         3103958018   537254737   
12       153        354162606    -942131769  
12       68         3103958018   537254737   
12       55         827417781    -522696096  
12       62         2775015776   929181232   
12       173        3089296333   -1165507440 
12       212        3376727551   1817163151  
12       186        1544784030   958204534   
12       511        3851113068   -778323526  
12       210        4203303008   -1560587446 
12       1372       2137399604   -528685741  
12       62         442891643    1654903657  
12       167        4037197999   972105380   
12       346        1540015109   2029035935  
12       345        1579080874   -1106816281 
12       235        3435269659   2087086926  
12       140        274734200    1451981181  
12       58         3454957588   278209540   
12       170        2958336988   -1389617508 
12       72         363007870    -803205203  
12       109        3736188663   -32526645   
12       77         4224358694   -1656748528 
12       131        1639139127   -319062314  
12       72         2483356671   -345710248  
12       113        2962293949   1499083715  
12       172        3231379650   -1978144321 
12       61         3247420580   1766542825  
12       51         4150851624   -1828676299 
12       205        45327316     288282631   
12       1276       3449914348   -296960626  
12       2279       459505559    1830904680  
12       62         2623270395   206720855   
12       62         171665512    1600123449  
12       471        365023082    -1998872037 
12       375        4191905086   1396619021  
12       47         2147693576   -2065583450 
12       60         4215757112   1736374307  
12       74         3015500921   531505596   
12       202        750548673    -375101430  
12       133        1632546566   -1133201511 
12       80         2629128681   907480876   
12       766        2590481500   700248369   
12       69         3110732374   164924958   
12       179        4055884454   -452978247  
12       102        1727919376   -1768225176 
12       55         60215944     446380451   
12       50         3892234343   -177293079  
12       51         63038252     -81853982   
12       489        1609846924   367341936   
12       99         4109435361   -1649402233 
12       66         1741439811   -1619530356 
12       161        172329981    125579103   
12       70         755182853    -368998311  
12       76         598169877    -639485279  
12       114        2526967100   1571271102  
12       197        1327255817   909917678   
12       214        2842644684   -167562404  
12       262        3375753375   -63589041   
12       187        1821358937   -1813647536 
12       188        984018003    741220482   
12       183        894052909    -1341812985 
12       275        1832140526   -1871700866 
12       118        2708365167   1529735742  
12       214        1991485809   -1805809105 
12       296        905807304    856563960   
12       286        435513616    440900800   
12       124        163672378    704519169   
12       338        692642289    -1206147733 
12       66         2165819618   1369291723  
12       88         32028170     1650458201  
12       88         1175334658   -238528713  
12       170        2101237293   989163343   
12       125        1162020711   1161775047  
12       82         4009878066   27792566    
12       98         2130411331   -1870578217 
12       66         3848014121   -1281647275 
12       331        3358270235   415659533   
12       112        2758667042   1421113633  
12       155        2737383612   439253151   
12       101        1301563885   1409745715  
12       52         2336939597   -2091000743 
12       94         92256505     1732344905  
12       315        3790476669   -367252964  
12       208        596934132    -2145845596 
12       156        2757246792   208313272   
12       92         36186620     1706254114  
12       291        1875477420   -1857394906 
12       241        1605273882   1144585177  
12       91         1442278913   2105155607  
12       60         2103917567   -1125372844 
12       53         3656412246   -2115597848 
12       218        3867314557   1520759810  
12       237        2744112435   -764643834  
12       146        3136295676   1553392247  
12       168        30921095     -1775072726 
12       86         2027418531   -1571015722 
12       237        2246732919   1853278781  
12       225        3105000049   90455063    
12       191        425844607    -357831257  
12       102        1994666468   -774499268  
12       408        4199558986   407880793   
12       167        3421539143   -148810557  
12       146        2218946132   -1270621296 
12       206        1444118002   -1298884211 
12       231        807827149    1860673002  
12       204        528140123    -1495880636 
12       68         3059346923   -1829284278 
12       170        825338003    -1791788373 
12       112        2481798328   1042387614  
12       68         2086655912   -833437641  
12       75         3487302246   -96427341   
12       175        1322796596   -1466300312 
12       166        2171161529   -976726111  
12       128        3514859297   1637615772  
12       153        571539498    1458644961  
12       92         3743913202   638776806   
12       85         1003640794   509687685   
12       81         3019422872   -564134087  
12       133        3871728560   -988583866  
12       111        1382104423   -1930637869 
12       87         398179421    646864219   
12       92         3943290343   1113458873  
12       145        188527550    1044686952  
12       340        2004164463   1995869589  
12       120        3246848542   -621967172  
12       176        1254278369   -1023131460 
12       123        2872513378   -1391129649 
12       83         3548193752   135906900   
12       78         2697728000   -607820046  
12       75         3528123564   1631034616  
12       47         1595044832   -11246825   
12       170        1544106366   1431003750  
12       75         4065256594   -1504356    
12       47         1382959848   593622261   
12       169        2858931670   -317231847  
12       61         1801248462   -721248     
12       55         3371025875   1450946942  
12       55         531768402    -1883218228 
12       53         3321727103   385380392   
12       54         4281487894   636383611   
12       55         815508083    -28316647   
12       55         3888401394   -782236185  
12       55         2672503554   58474674    
12       55         1209322115   -1386810150 
12       204        557731471    190403123   
12       63         1221287074   -1733686401 
12       240        2857678101   -1950889415 
12       149        1498879403   -1578268931 
12       80         3835116412   -714466110  
12       83         2056607937   -1124805177 
12       92         75720181     -2141775919 
12       135        4279759561   945178200   
12       76         1997893162   -605919302  
12       47         877648386    -1305276727 
12       85         3878142342   241726706   
12       75         2627584927   321738902   
12       61         3660631003   2129126333  
12       47         3068395410   1355525788  
12       99         895724129    1358766138  
12       67         1596858822   -1447695207 
12       159        3101966941   1904133597  
12       68         806732411    -1469719261 
12       140        2519826042   1141686850  
12       113        921006016    -1586389309 
12       77         1709528800   -179209144  
12       53         2780405712   2051681824  
12       287        2947563977   -1581800    
12       169        4063598050   -521552982  
12       75         1194623162   1325524801  
12       47         4251588296   -526389383  
12       52         3744951831   -1030116595 
12       50         2140432075   1503002196  
12       141        798414730    785167999   
12       359        1370214230   1652930204  
12       294        1945189467   -876510747  
12       106        260212789    -1717597495 
12       66         3362679860   606928000   
12       103        1677292191   -2023561010 
12       93         1835611508   423509344   
12       326        3076520265   502648482   
12       122        660250548    -1058492457 
12       236        2874161371   360593243   
12       240        137810569    500223344   
12       208        3771148974   857087536   
12       183        1757882343   -598970640  
12       119        2142019260   -1880262724 
12       58         1833107503   -2074677201 
12       112        2967023471   -1519319836 
12       58         3403362527   -636274354  
12       94         2571872733   -646993020  
12       56         3291579227   1467718329  
12       69         3501028776   1425995989  
12       109        444027844    -211817527  
12       206        1352334559   158303296   
12       87         2167403164   -1307025950 
12       168        2291122423   533807642   
12       52         1320103821   -1246608024 
12       52         3032933930   -1757493272 
12       52         1923698490   -1540015437 
12       52         2294318749   1618327885  
12       53         684749033    -387482008  
12       57         3919963072   -795323579  
12       107        1659569937   1942088230  
12       107        3384302321   -798129292  
12       127        358477733    704980618   
12       77         109750087    -1312370283 
12       85         3485712991   2102145236  
12       47         3050511386   1587562663  
12       159        2025876907   -1054273442 
12       47         2534977327   276635472   
12       160        2061390297   890306909   
12       47         103861169    2080667042  
12       142        3202648242   240385855   
12       47         620460164    -1218884319 
12       147        2405146749   493327454   
12       108        2174600820   -1077535067 
12       121        2955877943   66576204    
12       119        1614024392   1416238345  
12       47         2534977327   276635472   
12       136        1961214107   453364013   
12       138        2871299466   -878612496  
12       47         3050511386   1587562663  
12       47         103861169    2080667042  
12       69         3049404365   864209227   
12       73         3922768389   -1050407859 
12       47         2534977327   276635472   
12       47         620460164    -1218884319 
12       113        3262078325   -1856121130 
12       118        2283838995   -9437481    
12       152        61018024     -619841258  
12       158        1955253550   1562801927  
12       85         3176972870   801483711   
12       76         4140826206   -209775170  
12       53         8438073      -203288654  
12       138        2654143671   313218741   
12       77         957719628    -564287985  
12       84         4258395684   1024200978  
12       81         4053532098   -2104452076 
12       47         103861169    2080667042  
12       47         1426433307   348974188   
12       117        720116572    -1523828418 
12       116        743278104    1996996731  
12       117        2828152058   1613431918  
12       118        2994616419   -1660876334 
12       115        969918732    1135326310  
12       113        943891483    -774182514  
12       119        172092296    1356942926  
12       117        555774680    -2134303663 
12       115        3014798681   -2010790749 
12       113        3319151584   -1306024231 
12       85         525968267    1097083226  
12       76         2824897762   -73094658   
12       53         3615899174   1995654081  
12       137        3507940803   -337862781  
12       47         620460164    -1218884319 
12       97         1528350457   828954158   
12       94         2784011969   -1823145043 
12       58         3027335889   -1601207567 
12       58         2278758011   925272361   
12       58         3998336832   126100064   
12       58         3149902791   -143668075  
12       58         1729142337   1968987325  
12       58         2672467248   -284034813  
12       58         3519818837   159353725   
12       58         648752581    -174918336  
12       57         3427769525   -1545879679 
12       56         3979880799   -1304871451 
12       57         331919328    -1575483604 
12       58         1304102381   -665618941  
12       58         2207873249   -195377385  
12       58         2956661835   -1412124147 
12       58         3652830576   -519331506  
12       58         2354557431   -1612986273 
12       58         3482136727   1161853027  
12       58         3571021328   -739490882  
12       58         3559570919   -1133853215 
12       58         3230445843   -258144228  
12       58         2975376369   121779476   
12       57         3247082112   -931811326  
12       58         141974422    1921316524  
12       58         2980800518   980087279   
12       58         3662187481   222393723   
12       61         254523330    -546734251  
12       61         3243006018   1964406814  
12       61         2797169391   -1732742447 
12       61         4166853815   -354151737  
12       60         3812177541   -1364196001 
12       61         1620312514   -259861705  
12       59         493230989    402454381   
12       61         1501920567   -571862236  
12       61         745374346    357664828   
12       61         1972138845   80286935    
12       61         2881713909   -1417768171 
12       61         2075822871   -1610902303 
12       61         1871391328   -1807095842 
12       61         4235451169   -753003292  
12       59         3314111595   -1119025161 
12       61         387566023    -268241104  
12       61         2355717106   1380393775  
12       61         361245504    -1957969002 
12       61         2131147736   -522028805  
12       61         1986286258   -1868855631 
12       61         1699761226   2117540265  
12       61         1326615054   110601262   
12       61         2697242663   62849932    
12       61         727594979    1669908130  
12       61         1220796250   -1659534383 
12       61         2895603669   1112789857  
12       61         3217349988   -830808145  
12       61         2267509676   -1166927713 
12       61         3770017096   348259592   
12       61         3398469445   -288114949  
12       61         625386860    1040881117  
12       61         563950058    -1743195779 
12       61         53479571     -1198929645 
12       61         3832443342   1293604492  
12       61         2207990627   1857750383  
12       60         3195654962   817881555   
12       61         537929661    -2059471530 
12       61         219744887    -700184407  
12       61         2811700106   -1990603652 
12       61         4269199965   885612291   
12       61         3980577957   -431515791  
12       61         1725453153   300925743   
12       61         3214076230   1036238528  
12       61         3782649630   -2138014986 
12       61         1285199141   621435424   
12       60         2521097343   169232835   
12       61         2760249789   915110505   
12       60         1335376916   -282513621  
12       61         68623880     -396500964  
12       61         1987235704   696467757   
12       61         216377789    82836366    
12       61         2158008577   -2000125231 
12       61         2659457297   103052681   
12       60         1743941958   -1038327256 
12       61         1532137066   399303989   
12       61         160568619    844273446   
12       61         3692098355   1925684541  
12       61         2926912067   -112764016  
12       61         3571598470   -2047186929 
12       61         2483418904   -576164911  
12       61         3376538417   1520950735  
12       59         3293521442   87973613    
12       61         4027282037   -639292897  
12       61         942289882    -1252811252 
12       60         2248126097   1739158008  
12       61         3418378200   848535932   
12       61         2607064775   2064241926  
12       61         3993342621   -1654363691 
12       61         2746787625   -234288108  
12       60         2738190692   -62394476   
12       61         3927329780   223545588   
12       61         1081374655   1529980852  
12       114        3008302179   2051885411  
12       171        1530453399   -1797465545 
12       108        2440186640   924738150   
12       145        2285977100   1666194952  
12       173        723287128    -257362546  
12       109        3011299348   -513877726  
12       145        1947187358   2141504366  
12       278        486312300    1522893250  
12       162        346672406    1307709745  
12       311        2515130986   -1090817928 
12       304        1706475749   1839142154  
12       149        312178477    821178643   
12       120        4220986463   1943811033  
12       106        984924167    1460965403  
12       53         4092846002   2006593744  
12       63         326760959    -1262403731 
12       101        2469800622   -1317958705 
12       53         3790279871   -1725684724 
12       64         2190641672   -254867662  
12       53         20470850     -1585940575 
12       90         1100095740   -1563255534 
12       132        2469762879   -85899359   
12       50         2664350898   -597056192  
12       50         2664350898   -597056192  
12       57         289976565    896407611   
12       79         1834831542   753269422   
12       110        1415811521   -1745613318 
12       57         1152115663   1180622450  
12       76         4096591798   2090606016  
12       109        3254531071   -2020466089 
12       53         777211775    1637737782  
12       134        2332104422   1107924502  
12       177        1246470337   -445057264  
12       92         1869908746   -330338092  
12       92         3520849572   1263650054  
12       114        3195644883   -1507833112 
12       103        560502205    1699523200  
12       103        1476417250   1417352553  
12       282        4194076807   646325175   
12       103        953018915    974481442   
12       370        396769584    -2130413900 
12       189        236565566    -1643182803 
12       101        1226314419   -771127766  
12       101        2938230429   -593694079  
12       103        238965627    -1735733322 
12       131        1888266167   479204633   
12       101        729089522    -2058054132 
12       85         2664446584   1419514198  
12       85         76478956     -1288368968 
12       85         636266126    1307793946  
12       60         1960908156   -1969608215 
12       60         4207045111   1849633716  
12       129        2873367060   -691783757  
12       114        3233023788   1761391824  
12       139        3650451312   999717208   
12       47         35628442     1519545932  
12       273        2589913141   -1530002505 
12       50         2573218398   1740843591  
12       46         534959648    1118436456  
12       103        2499190266   -2001718972 
12       219        133207270    1036931503  
12       233        3541263604   -1033667683 
12       91         2524321101   -70776084   
12       163        2203942833   694152996   
12       93         2079250905   704418805   
12       158        2342161823   -1116309745 
12       93         30151508     -180026682  
12       91         2398019013   -324215309  
12       93         2946491068   -1594928537 
12       93         3556546966   -606015132  
12       93         3269537713   911903083   
12       178        3619409480   -1904663015 
12       225        2846220887   1847554820  
12       142        3134433992   -2034822411 
12       1069       3109277175   -1979857423 
12       162        2043593691   -2083840346 
12       127        1509043128   -227344587  
12       801        3159028433   1432756428  
12       170        943629372    -1381044519 
12       90         3660016066   -495226876  
12       165        691699755    474894937   
12       113        1219468587   -1650953080 
12       312        1199198129   -997475067  
12       519        4130363438   -1614255947 
12       57         4116288106   2041086721  
12       123        1445084142   -476611355  
12       167        2667874790   -1485418993 
12       318        3537300239   -122033839  
12       351        2272832527   175503963   
12       370        250150926    -725284502  
12       80         1308372815   1681186442  
12       69         3123609776   -698740376  
12       71         3055069376   114902681   
12       58         460159429    383561621   
12       194        2058615166   -1124718331 
12       53         1244825395   870054582   
12       334        2894658734   -1497575378 
12       126        1978886101   -1703755938 
12       66         4027818392   -700420271  
12       139        4279471503   1325607691  
12       59         1444652273   1074779484  
12       225        4009385710   639364277   
12       113        1755599995   2113980834  
12       76         1100309530   -203295444  
12       100        1528399975   -423736498  
12       227        3169516060   -453606733  
12       393        363166139    -1704400911 
12       158        4230861073   -1999299656 
12       160        3559205508   620189290   
12       145        2665196738   1716797879  
12       80         1584435166   -1325367605 
12       87         2782856641   -47949905   
12       87         506835690    -255321537  
12       84         2928614165   330280162   
12       83         1016929440   -722154405  
12       90         2965711704   -2051055495 
12       90         2153926015   789264126   
12       122        4093854651   1090186429  
12       90         1407320306   1905430755  
12       87         445885915    -1079765581 
12       93         3992172132   974591012   
12       90         424151491    491222692   
12       90         1627677476   1025019326  
12       116        553052371    -826591861  
12       114        2470687436   225557977   
12       447        3529842915   -1446641349 
12       231        1405999553   -902927892  
12       47         3409602896   -1555224868 
12       57         1347518604   1804524127  
12       424        2300269815   -1607780518 
12       245        2700160065   -1224537160 
12       124        545428852    -776504467  
12       229        591539466    -857021196  
12       220        1353017173   2005907803  
12       2184       4091520346   -1751210987 
12       161        582250405    -350216533  
12       224        1548881369   -868662617  
12       103        227582737    -439490888  
12       161        1459159512   1308385398  
12       178        821105332    -2090760771 
12       104        3786024946   975242268   
12       97         3511571617   -537548401  
12       99         1961209336   -1621507122 
12       129        2341466138   -1243539067 
12       128        3853101848   1423501920  
12       117        1815143093   965710474   
12       120        3875273347   -1295885185 
12       156        2545245351   -244529265  
12       156        2769867382   1861366656  
12       198        1125617051   -1867252642 
12       298        2904454381   807529365   
12       105        1623282574   -1473008432 
12       66         3621160082   1248291706  
12       65         958626885    815399249   
12       727        2246538971   551366646   
12       72         4116573953   -613654656  
12       203        3345692486   455502713   
12       62         232299009    297715197   
12       341        1573494732   295417127   
12       197        3457770897   -612815512  
12       197        2074056356   -1970129606 
12       113        2006693016   -1573419936 
12       64         4287876886   160389641   
12       199        270146302    1730798188  
12       204        1590930045   -1263584825 
12       158        1541519274   1570863351  
12       50         1067517181   -1751663888 
12       62         188542500    287564514   
12       288        1327579384   321930014   
12       947        1309482757   1611609004  
12       56         3489093947   -1277879015 
12       118        574394375    -580199486  
12       741        1612725446   -1041208764 
12       526        1100991309   969438701   
12       120        2007785036   654877724   
12       77         3986286407   718689686   
12       117        296738181    -28540228   
12       208        4281464919   227935543   
12       97         3486497266   942162820   
12       97         299072769    1592989943  
12       91         3986663309   1486327932  
12       47         3554513968   -1114310079 
12       158        3179299454   33288690    
12       339        1486794367   769379013   
12       232        3326568815   -1302118031 
12       331        2209263822   -1809342391 
12       665        1293751271   -1400256842 
12       146        2351806074   927112280   
12       168        1129084023   142088419   
12       169        2248190168   -661570601  
12       415        1695689838   -717437167  
12       544        750347963    1782032803  
12       411        3529033997   -1525902557 
12       96         100311079    132171422   
12       94         4056543574   857945225   
12       129        263873388    -265080968  
12       115        116712795    1085050377  
12       103        3370247950   -1736921675 
12       702        284093154    -600944615  
12       72         1891914725   -1620907567 
12       83         4045663328   -1836596199 
12       86         1315421905   -320964621  
12       86         3916370084   -1220349754 
12       86         641140217    -666008092  
12       46         4267326628   -1518080898 
12       90         1529799259   -25103245   
12       115        2657217079   -1688125935 
12       119        2940688625   -434700536  
12       47         3193822886   -634287209  
12       118        735983945    1715082665  
12       155        82237148     -1473964850 
12       124        2708159045   -1371576309 
12       69         1576855067   -533175341  
12       213        125947849    941747788   
12       149        3871624896   2054378913  
12       53         2686656390   -42819112   
12       60         4112212562   -1564961740 
12       154        3350464141   -228304106  
12       136        3169501886   -763269949  
12       114        2167455242   694479336   
12       116        371708868    -1255809784 
12       98         3788721020   59091536    
12       60         12323531     -1633279050 
12       70         472814795    -452910782  
12       60         837627356    968205252   
12       70         2529908814   -181696050  
12       62         2496219332   -1528468279 
12       65         4071185196   -1274361682 
12       88         134447878    1509972740  
12       64         3635909963   2032728005  
12       84         1079874375   -624895783  
12       278        2280614969   213694462   
12       190        2821316890   -1230904817 
12       66         1495834303   184346145   
12       67         3726274218   -970324714  
12       104        500114909    1770255378  
12       1131       1456716075   -73582120   
12       143        3457199456   1576709437  
12       63         2560298854   1621568158  
12       79         3925551638   1323379058  
12       334        4135889647   -970450254  
12       82         498118089    642775772   
12       112        324657977    1957913903  
12       559        203700473    -696578956  
12       53         751513989    134373350   
12       52         878004210    2119508534  
12       53         4079526722   1455479177  
12       104        1383564500   148468853   
12       77         342994471    -57375428   
12       468        3286136258   -600557666  
12       66         3876777287   -646183016  
12       391        2434139395   1094953498  
12       85         3627314798   -577929673  
12       107        3421039654   1840289660  
12       59         4093048199   709312480   
12       75         382250593    2045240794  
12       79         2693089392   -1950940573 
12       183        2495879906   2020626537  
12       47         1954328641   -634042116  
12       174        3985789951   -120720887  
12       57         2398116912   -938070448  
12       163        1727533228   1446997753  
12       150        1401579909   -306885303  
12       151        3326381339   -975526384  
12       69         541351156    746927515   
12       89         1697281203   1576273996  
12       60         3176144216   -1703197318 
12       82         1579344177   1012118255  
12       61         3745645279   -806962256  
12       77         561448782    742593428   
12       56         2437134278   221735765   
12       74         3529001906   -1399285868 
12       78         3543051234   -1099003043 
12       74         3340761316   -999913090  
12       46         409753769    -1234569603 
12       46         2418982011   1637455831  
12       46         1386958182   -1898856935 
12       85         66608630     -2135095917 
12       157        2053976893   1831509660  
12       59         4237262050   -2112596237 
12       59         1597610787   1549082139  
12       59         72017957     817769578   
12       59         2818314212   1759446686  
12       59         947455845    1376251172  
12       59         2614091940   -1638760350 
12       59         3246532292   766435504   
12       59         3721326727   -1394380145 
12       59         2121799494   -1148658937 
12       59         3791462343   -1645745325 
12       59         1112274950   1918064837  
12       59         4220104437   -429828144  
12       59         1480542516   -1968313448 
12       59         3350872501   1302679412  
12       59         1678550644   -1212684234 
12       59         133689202    431600606   
12       59         1333008620   1270648127  
12       59         2825379273   394321732   
12       59         3081947848   1034644599  
12       59         166006559    -220882236  
12       59         906878417    -936304381  
12       59         1131488686   182584090   
12       59         1633369422   -633444365  
12       59         338150705    -1167991568 
12       59         3173106364   -871632186  
12       59         1174628779   -502208529  
12       59         1478139403   1274882334  
12       59         3361553091   -5961497    
12       59         3933676067   -519346830  
12       59         2668354140   -1945711491 
12       59         2699233426   819985702   
12       58         2271740775   -889551293  
12       107        1250549442   137677607   
12       80         2831063541   1449922606  
12       93         1274356363   1323202653  
12       93         2586163368   1090697539  
12       94         2227569698   -287409616  
12       68         1470102027   44580375    
12       199        1225216348   553074827   
12       204        2416654638   2067071699  
12       78         1867027071   1598071976  
12       105        2648809857   1311450805  
12       105        2458739281   1473591027  
12       213        2916731035   2115297300  
12       281        3575707645   -220198423  
12       82         1260520616   -898675611  
12       65         3959108379   -1089629904 
12       83         1398766823   1758782659  
12       64         1310410462   2011217016  
12       79         4098939378   1172721364  
12       63         787576946    1806248087  
12       112        1055552486   176033536   
12       334        537848128    -466515414  
12       269        4212796643   2063767684  
12       59         3186744068   1707696789  
12       265        82055866     -830746635  
12       253        3369831958   324659965   
12       62         2002885647   493042432   
12       122        4009854666   846961393   
12       114        1751504047   -1232924021 
12       257        1508860747   -1667366141 
12       79         1183448792   -453177885  
12       105        3969814449   -121358251  
12       177        1217101160   -1823828707 
12       83         2983818675   943380278   
12       75         941691073    1147058503  
12       88         2848301374   1406721248  
12       1127       2972595285   -1788947162 
12       51         1084941480   -2126891321 
12       53         1190420910   -834189677  
12       424        6557079      846842464   
12       140        1605164784   1420558267  
12       156        1688322313   -1467229469 
12       51         2479819117   -319880533  
12       53         1472906099   889829177   
12       237        1379172876   1078833819  
13       112        2759258253   1421391866  
13       131        3125453071   -1920595300 
13       119        396759246    -80737495   
13       164        3816042895   -1161266231 
13       134        330167318    -1823137658 
13       136        4272942209   -1244000786 
13       137        1643422148   -1488215174 
13       145        1583662212   1992716973  
13       138        1020387500   -1291643411 
13       127        3296370106   -1485458995 
13       167        521393884    2016374718  
13       164        1659823934   1459905365  
13       83         3928626606   329959455   
13       70         797209995    -889081488  
13       146        1264860220   -898478319  
13       54         1941073952   -348422059  
13       141        3260700189   882573084   
13       102        2691255827   -710572818  
14       2207       1090295572   1158187412  
14       4053       2717532992   -1194882939 
14       2630       810631377    1376254598  
14       3249       1789177782   -1267494447 
14       1558       612947946    2039753182  
14       1751       626340743    1680688481  
14       2052       2827235615   -1930304831 
14       9472       654712140    555103930   
14       6230       4222253212   331391987   
14       3963       699434252    -743004748  
14       4107       2596103441   -913473258  
14       6597       2157441783   1258011923  
14       2063       1591562197   -1069105277 
14       2192       4260136069   -370085370  
14       2562       2773589132   104082193   
14       1126       581279700    104155393   
14       1819       3958609608   481815248   
14       1445       1496524983   1851369114  
14       11082      4099865619   -394019997  
14       3434       3600511899   -1404960768 
14       2999       2216331814   1817448979  
14       1527       4213078174   1763108388  
14       1138       4213748585   -1563068891 
14       1504       1951388323   -1681579267 
14       1346       702810405    446506299   
14       1399       2960224106   2054874058  
14       2170       4211519544   -581964494  
14       1179       1729050469   -119978318  
14       4632       3883330875   -1313375553 
14       1575       2115718102   695037908   
14       12872      59797227     685690114   
14       8509       993222420    273356869   
14       4467       1104623828   2022167877  
14       9118       515925293    -43599467   
14       4753       1387631672   -1337429574 
14       1680       3904130465   -230266819  
14       4820       3813526566   1844908149  
14       3849       403829994    -90039209   
14       2474       4209171710   894537510   
14       1892       1943748713   607523761   
14       1770       2403471684   -923437032  
14       5008       2335363896   -814241173  
14       5397       2451794700   -1456750624 
14       3502       4039132214   2016274697  
14       2630       2491245627   -591487778  
14       5724       874547903    -1210362332 
14       8673       937409348    -21302298   
14       5904       14543954     494279673   
14       5408       1661370486   -703165433  
14       4110       350703043    2019726596  
14       7554       3179315503   -380132275  
14       2653       1769769870   -453130262  
14       10177      1581944292   -1573737599 
14       8087       144765649    1089836247  
14       5348       3950364468   -1210982653 
14       2737       1627546101   -2026963856 
14       1888       1469094708   1726541644  
14       5482       3906964837   1961316418  
14       1997       3483223652   -1349541965 
14       2674       1417342236   2129473726  
14       2314       3260463979   -2093374996 
14       2266       1672099779   161301417   
14       2024       745928264    -1410135787 
14       967        2269055860   1741050837  
14       6513       2159044874   -478867995  
14       3720       1387547515   -957883479  
14       3013       972922386    -1218540367 
14       2627       556034042    -1468831429 
14       10610      3405632388   -186356541  
14       8625       4120001877   -1685698691 
14       6027       3031042071   -88000297   
14       779        260940897    -1061783196 
14       9443       117227177    1688450299  
14       7580       1837474324   -633293024  
14       5809       444979761    261933474   
14       3153       4037021000   -572824681  
14       11437      3748597415   1980857144  
14       10103      45060037     -1726571050 
14       5290       1937849224   936421910   
14       1855       2503360597   579418828   
14       5096       725930137    2124037864  
14       4911       3302580383   -2081826442 
14       1306       3267116866   -228866920  
14       2060       3427208248   1787762745  
14       3879       4229188464   -1191476508 
14       2743       334458889    -1454728448 
14       2754       3174234930   -1922232426 
14       1191       4044187087   1182457329  
14       2861       2306162376   -1587470489 
14       1302       1424478819   -1145015711 
14       1023       977208829    1613086740  
14       1904       235147404    882659617   
14       614        3079249382   32248635    
14       4388       3216913811   144737600   
14       4333       4157332487   -1529173950 
14       8575       12676885     -624859212  
14       6512       1746196244   509235415   
14       8019       2191399795   1287953844  
14       996        801849463    681831405   
14       1220       2664636967   635052070   
14       1459       2807869888   -1129334617 
14       5895       1977334633   -1006560156 
14       3374       1904660291   -859576666  
14       4336       136995034    -590009282  
14       9228       1345435610   -29662993   
14       10183      3316460434   -673968569  
14       4022       2880015813   -1554042821 
14       5222       2203726821   -498739071  
14       4276       2100328058   1202459157  
14       3867       2413635510   -988886814  
14       6131       3952278515   -491368511  
14       7698       3110872826   -356214833  
14       3398       3469332233   325934545   
14       666        3537769285   1097407170  
14       5743       530837689    -1857653422 
14       6613       1805519638   410223524   
14       2206       3331573367   -1137316960 
14       4916       582097738    1986284242  
